chr7	1537122	1537622	chr7	1569993	1569994	PSMG3_genic|chr7:1576758-1577258_97	0.036563687	.	.
chr7	1537122	1537622	chr7	1570072	1570073	PSMG3-AS1_genic|chr7:1576758-1577258_98	0.036563599	.	.
chr7	1537818	1538318	chr7	1504382	1504383	INTS1_genic|chr7:1577454-1577954_99	0.02738895	.	.
chr7	1537818	1538318	chr7	1530731	1530732	MAFK_genic|chr7:1577454-1577954_100	0.057051911	.	.
chr7	1537818	1538318	chr7	1569993	1569994	PSMG3_genic|chr7:1577454-1577954_101	0.025187549	.	.
chr7	1537818	1538318	chr7	1570072	1570073	PSMG3-AS1_genic|chr7:1577454-1577954_102	0.025187489	.	.
chr7	2110284	2111187	chr7	2232948	2232949	MAD1L1_genic|chr7:2149919-2150822_103	0.022637532	.	.
chr7	2248498	2249744	chr7	2232948	2232949	MAD1L1_genic|chr7:2288133-2289379_104	0.051529979	.	.
chr7	2248498	2249744	chr7	2242198	2242199	MRM2_genic|chr7:2288133-2289379_105	0.11896618	.	.
chr7	2248498	2249744	chr7	2242221	2242222	NUDT1_genic|chr7:2288133-2289379_106	0.118966273	.	.
chr7	2248498	2249744	chr7	2314475	2314476	SNX8_genic|chr7:2288133-2289379_107	0.03562178	.	.
chr7	2248498	2249744	chr7	2354838	2354839	EIF3B_genic|chr7:2288133-2289379_108	0.03381775	.	.
chr7	2399796	2400560	chr7	2403559	2403560	CHST12_intergenic|chr7:2439431-2440195_109	0.038031618	.	.
chr7	2409370	2410917	chr7	2403559	2403560	CHST12_genic|chr7:2449005-2450552_110	0.055154419	.	.
chr7	2510593	2511852	chr7	2519844	2519845	LFNG_intergenic|chr7:2550227-2551486_111	0.059377864	.	.
chr7	2523654	2524375	chr7	2519844	2519845	LFNG_genic|chr7:2563288-2564009_112	0.029316453	.	.
chr7	2529415	2530882	chr7	2519844	2519845	LFNG_intergenic|chr7:2569049-2570516_113	0.041185106	.	.
chr7	2529415	2530882	chr7	2555758	2555759	BRAT1_intergenic|chr7:2569049-2570516_114	0.032131201	.	.
chr7	2529415	2530882	chr7	2558971	2558972	IQCE_intergenic|chr7:2569049-2570516_115	0.032134637	.	.
chr7	2624987	2625487	chr7	2631968	2631969	TTYH3_intergenic|chr7:2664621-2665121_116	0.029712425	.	.
chr7	2626716	2627216	chr7	2631968	2631969	TTYH3_intergenic|chr7:2666350-2666850_117	0.061438994	.	.
chr7	2632653	2634324	chr7	2403559	2403560	CHST12_genic|chr7:2672287-2673958_118	0.024947059	.	.
chr7	2632653	2634324	chr7	2519844	2519845	LFNG_genic|chr7:2672287-2673958_119	0.032048227	.	.
chr7	2632653	2634324	chr7	2555758	2555759	BRAT1_genic|chr7:2672287-2673958_120	0.041103224	.	.
chr7	2632653	2634324	chr7	2558971	2558972	IQCE_genic|chr7:2672287-2673958_121	0.04110762	.	.
chr7	2632653	2634324	chr7	2631968	2631969	TTYH3_genic|chr7:2672287-2673958_122	0.14623192	.	.
chr7	2640926	2642059	chr7	2555758	2555759	BRAT1_genic|chr7:2680560-2681693_123	0.025361489	.	.
chr7	2640926	2642059	chr7	2558971	2558972	IQCE_genic|chr7:2680560-2681693_124	0.025364201	.	.
chr7	2640926	2642059	chr7	2631968	2631969	TTYH3_genic|chr7:2680560-2681693_125	0.050509634	.	.
chr7	2757316	2758574	chr7	2844325	2844326	GNA12_genic|chr7:2796950-2798208_126	0.037453643	.	.
chr7	2820153	2821054	chr7	2844325	2844326	GNA12_genic|chr7:2859787-2860688_127	0.075249669	.	.
chr7	2821251	2822260	chr7	2631968	2631969	TTYH3_genic|chr7:2860885-2861894_128	0.020437953	.	.
chr7	2821251	2822260	chr7	2844325	2844326	GNA12_genic|chr7:2860885-2861894_129	0.095106232	.	.
chr7	2837131	2837961	chr7	2844325	2844326	GNA12_genic|chr7:2876765-2877595_130	0.03272847	.	.
chr7	2863307	2864356	chr7	2844325	2844326	GNA12_intergenic|chr7:2902941-2903990_131	0.047820927	.	.
chr7	2863307	2864356	chr7	3301447	3301448	SDK1_intergenic|chr7:2902941-2903990_132	0.038962582	.	.
chr7	2873246	2874611	chr7	2844325	2844326	GNA12_intergenic|chr7:2912880-2914245_133	0.033386149	.	.
chr7	2873246	2874611	chr7	3301447	3301448	SDK1_intergenic|chr7:2912880-2914245_134	0.042198118	.	.
chr7	4641293	4642445	chr7	4682298	4682299	FOXK1_intergenic|chr7:4680924-4682076_135	0.037360924	.	.
chr7	4641293	4642445	chr7	4775630	4775631	AP5Z1_intergenic|chr7:4680924-4682076_136	0.031617773	.	.
chr7	4683599	4684408	chr7	4682298	4682299	FOXK1_genic|chr7:4723230-4724039_137	0.118756105	.	.
chr7	4683599	4684408	chr7	4775630	4775631	AP5Z1_genic|chr7:4723230-4724039_138	0.032094767	.	.
chr7	4694628	4695703	chr7	4682298	4682299	FOXK1_genic|chr7:4734259-4735334_139	0.03793439	.	.
chr7	4706263	4708137	chr7	4682298	4682299	FOXK1_genic|chr7:4745894-4747768_140	0.065666442	.	.
chr7	4706263	4708137	chr7	4775630	4775631	AP5Z1_genic|chr7:4745894-4747768_141	0.045459224	.	.
chr7	4706263	4708137	chr7	4883704	4883705	RADIL_genic|chr7:4745894-4747768_142	0.028276907	.	.
chr7	4706263	4708137	chr7	4973984	4973985	RNF216P1_genic|chr7:4745894-4747768_143	0.021446045	.	.
chr7	4706263	4708137	chr7	5045820	5045821	RBAK-RBAKDN_genic|chr7:4745894-4747768_144	0.025435247	.	.
chr7	4706263	4708137	chr7	5045921	5045922	RBAK_genic|chr7:4745894-4747768_145	0.025435178	.	.
chr7	4706263	4708137	chr7	5190203	5190204	WIPI2_genic|chr7:4745894-4747768_146	0.023592387	.	.
chr7	4724597	4726003	chr7	4682298	4682299	FOXK1_genic|chr7:4764228-4765634_147	0.079812139	.	.
chr7	4724597	4726003	chr7	4775630	4775631	AP5Z1_genic|chr7:4764228-4765634_148	0.039887317	.	.
chr7	4724597	4726003	chr7	4883704	4883705	RADIL_genic|chr7:4764228-4765634_149	0.033749111	.	.
chr7	4724597	4726003	chr7	4973984	4973985	RNF216P1_genic|chr7:4764228-4765634_150	0.022752358	.	.
chr7	4724597	4726003	chr7	5190203	5190204	WIPI2_genic|chr7:4764228-4765634_151	0.025580718	.	.
chr7	4738235	4739818	chr7	4682298	4682299	FOXK1_genic|chr7:4777866-4779449_152	0.028458229	.	.
chr7	4744233	4744970	chr7	4682298	4682299	FOXK1_genic|chr7:4783864-4784601_153	0.031757081	.	.
chr7	4745010	4745510	chr7	4682298	4682299	FOXK1_genic|chr7:4784641-4785141_154	0.037891233	.	.
chr7	4745010	4745510	chr7	4775630	4775631	AP5Z1_genic|chr7:4784641-4785141_155	0.020022732	.	.
chr7	4745873	4746660	chr7	4682298	4682299	FOXK1_genic|chr7:4785504-4786291_156	0.032333541	.	.
chr7	4745873	4746660	chr7	4775630	4775631	AP5Z1_genic|chr7:4785504-4786291_157	0.02456982	.	.
chr7	4748252	4748752	chr7	4682298	4682299	FOXK1_genic|chr7:4787883-4788383_158	0.029328231	.	.
chr7	4748252	4748752	chr7	4775630	4775631	AP5Z1_genic|chr7:4787883-4788383_159	0.022286126	.	.
chr7	5396570	5397527	chr7	5423546	5423547	TNRC18_genic|chr7:5436201-5437158_160	0.057250751	.	.
chr7	5418974	5419474	chr7	5423546	5423547	TNRC18_genic|chr7:5458605-5459105_161	0.029912395	.	.
chr7	5518803	5520072	chr7	5513798	5513799	FBXL18_genic|chr7:5558434-5559703_162	0.024180301	.	.
chr7	5518803	5520072	chr7	5513853	5513854	LOC221946_genic|chr7:5558434-5559703_163	0.024198687	.	.
chr7	5554937	5555751	chr7	5530601	5530602	ACTB_intergenic|chr7:5594568-5595382_164	0.030048418	.	.
chr7	5555875	5556903	chr7	5513798	5513799	FBXL18_intergenic|chr7:5595506-5596534_165	0.035892125	.	.
chr7	5555875	5556903	chr7	5513853	5513854	LOC221946_intergenic|chr7:5595506-5596534_166	0.035919417	.	.
chr7	5555875	5556903	chr7	5530601	5530602	ACTB_intergenic|chr7:5595506-5596534_167	0.051171829	.	.
chr7	5555875	5556903	chr7	5592804	5592805	FSCN1_intergenic|chr7:5595506-5596534_168	0.035840092	.	.
chr7	5555875	5556903	chr7	5781730	5781731	RNF216_intergenic|chr7:5595506-5596534_169	0.026583196	.	.
chr7	5561882	5563983	chr7	5513798	5513799	FBXL18_intergenic|chr7:5601513-5603614_170	0.029514828	.	.
chr7	5561882	5563983	chr7	5513853	5513854	LOC221946_intergenic|chr7:5601513-5603614_171	0.029537271	.	.
chr7	5561882	5563983	chr7	5592804	5592805	FSCN1_intergenic|chr7:5601513-5603614_172	0.030801097	.	.
chr7	5569174	5570919	chr7	5592804	5592805	FSCN1_intergenic|chr7:5608805-5610550_173	0.025251545	.	.
chr7	5580757	5581493	chr7	5592804	5592805	FSCN1_intergenic|chr7:5620388-5621124_174	0.02397198	.	.
chr7	5595715	5596787	chr7	5513798	5513799	FBXL18_genic|chr7:5635346-5636418_175	0.02177906	.	.
chr7	5595715	5596787	chr7	5513853	5513854	LOC221946_genic|chr7:5635346-5636418_176	0.02179562	.	.
chr7	5595715	5596787	chr7	5530601	5530602	ACTB_genic|chr7:5635346-5636418_177	0.021430283	.	.
chr7	5595715	5596787	chr7	5592804	5592805	FSCN1_genic|chr7:5635346-5636418_178	0.144998672	.	.
chr7	5666864	5668157	chr7	5592804	5592805	FSCN1_genic|chr7:5706495-5707788_179	0.025815166	.	.
chr7	5691900	5693979	chr7	5592804	5592805	FSCN1_genic|chr7:5731531-5733610_180	0.025242128	.	.
chr7	5691900	5693979	chr7	5823159	5823160	ZNF815P_genic|chr7:5731531-5733610_181	0.035975529	.	.
chr7	5691900	5693979	chr7	6009106	6009107	PMS2_genic|chr7:5731531-5733610_182	0.022844805	.	.
chr7	5691900	5693979	chr7	6009250	6009251	AIMP2_genic|chr7:5731531-5733610_183	0.022844871	.	.
chr7	6080950	6081881	chr7	6059229	6059230	EIF2AK1_intergenic|chr7:6120581-6121512_184	0.035177932	.	.
chr7	6080950	6081881	chr7	6104918	6104919	USP42_intergenic|chr7:6120581-6121512_185	0.03396025	.	.
chr7	6252142	6253185	chr7	6272611	6272612	CYTH3_genic|chr7:6291773-6292816_186	0.028020686	.	.
chr7	6270706	6271809	chr7	6272611	6272612	CYTH3_genic|chr7:6310337-6311440_187	0.024197041	.	.
chr7	6367592	6368352	chr7	6374494	6374495	RAC1_intergenic|chr7:6407223-6407983_188	0.040612871	.	.
chr7	6384848	6386358	chr7	6009106	6009107	PMS2_genic|chr7:6424479-6425989_189	0.020655695	.	.
chr7	6384848	6386358	chr7	6009250	6009251	AIMP2_genic|chr7:6424479-6425989_190	0.020655755	.	.
chr7	6384848	6386358	chr7	6348959	6348960	FAM220A_genic|chr7:6424479-6425989_191	0.029418067	.	.
chr7	6384848	6386358	chr7	6374494	6374495	RAC1_genic|chr7:6424479-6425989_192	0.035144656	.	.
chr7	6392676	6394166	chr7	6374494	6374495	RAC1_genic|chr7:6432307-6433797_193	0.027656846	.	.
chr7	6443580	6444492	chr7	6348959	6348960	FAM220A_genic|chr7:6483211-6484123_194	0.025086501	.	.
chr7	6443580	6444492	chr7	6448012	6448013	DAGLB_genic|chr7:6483211-6484123_195	0.082861565	.	.
chr7	6503285	6504821	chr7	6484218	6484219	KDELR2_genic|chr7:6542916-6544452_196	0.036359805	.	.
chr7	6503285	6504821	chr7	6577433	6577434	ZDHHC4_genic|chr7:6542916-6544452_197	0.027988381	.	.
chr7	6729545	6730656	chr7	6637321	6637322	ZNF316_intergenic|chr7:6769176-6770287_198	0.025508164	.	.
chr7	6729545	6730656	chr7	6706935	6706936	ZNF12_intergenic|chr7:6769176-6770287_199	0.050153869	.	.
chr7	6729545	6730656	chr7	6826295	6826296	CCZ1B_intergenic|chr7:6769176-6770287_200	0.021899746	.	.
chr7	7176373	7177479	chr7	6826295	6826296	CCZ1B_intergenic|chr7:7216004-7217110_201	0.02491452	.	.
chr7	7176373	7177479	chr7	7182614	7182615	C1GALT1_intergenic|chr7:7216004-7217110_202	0.094648432	.	.
chr7	7176373	7177479	chr7	7566065	7566066	LOC101927391_intergenic|chr7:7216004-7217110_203	0.02507865	.	.
chr7	7176373	7177479	chr7	7566984	7566985	MIOS_intergenic|chr7:7216004-7217110_204	0.025080717	.	.
chr7	7176373	7177479	chr7	7640635	7640636	UMAD1_intergenic|chr7:7216004-7217110_205	0.021410848	.	.
chr7	7760992	7762935	chr7	7566065	7566066	LOC101927391_genic|chr7:7800623-7802566_206	0.028871763	.	.
chr7	7760992	7762935	chr7	7566984	7566985	MIOS_genic|chr7:7800623-7802566_207	0.028874144	.	.
chr7	7760992	7762935	chr7	7718607	7718608	RPA3_genic|chr7:7800623-7802566_208	0.050571895	.	.
chr7	7760992	7762935	chr7	7968742	7968743	GLCCI1_genic|chr7:7800623-7802566_209	0.023317191	.	.
chr7	7760992	7762935	chr7	7968752	7968753	LOC100505921_genic|chr7:7800623-7802566_210	0.023317207	.	.
chr7	7760992	7762935	chr7	8262224	8262225	LOC100505938_genic|chr7:7800623-7802566_211	0.032785789	.	.
chr7	7760992	7762935	chr7	8262612	8262613	ICA1_genic|chr7:7800623-7802566_212	0.032786841	.	.
chr7	7955630	7957121	chr7	7968742	7968743	GLCCI1_genic|chr7:7995261-7996752_213	0.056708784	.	.
chr7	7955630	7957121	chr7	7968752	7968753	LOC100505921_genic|chr7:7995261-7996752_214	0.056708823	.	.
chr7	8160161	8161629	chr7	7566065	7566066	LOC101927391_genic|chr7:8199791-8201259_215	0.021386524	.	.
chr7	8160161	8161629	chr7	7566984	7566985	MIOS_genic|chr7:8199791-8201259_216	0.021388287	.	.
chr7	8160161	8161629	chr7	7640635	7640636	UMAD1_genic|chr7:8199791-8201259_217	0.042061392	.	.
chr7	8160161	8161629	chr7	7718607	7718608	RPA3_genic|chr7:8199791-8201259_218	0.022744812	.	.
chr7	8160161	8161629	chr7	7968742	7968743	GLCCI1_genic|chr7:8199791-8201259_219	0.033979076	.	.
chr7	8160161	8161629	chr7	7968752	7968753	LOC100505921_genic|chr7:8199791-8201259_220	0.033979099	.	.
chr7	10156685	10157692	chr7	10940186	10940187	NDUFA4_intergenic|chr7:10196312-10197319_221	0.022606718	.	.
chr7	10156685	10157692	chr7	10973871	10973872	PHF14_intergenic|chr7:10196312-10197319_222	0.021409201	.	.
chr7	10940742	10941242	chr7	10940186	10940187	NDUFA4_intergenic|chr7:10980369-10980869_223	0.045866936	.	.
chr7	11458483	11459716	chr7	11832198	11832199	THSD7A_genic|chr7:11498110-11499343_224	0.038206607	.	.
chr7	11458483	11459716	chr7	12211221	12211222	TMEM106B_genic|chr7:11498110-11499343_225	0.027432947	.	.
chr7	11458483	11459716	chr7	12403941	12403942	VWDE_genic|chr7:11498110-11499343_226	0.036703101	.	.
chr7	11539844	11540887	chr7	11832198	11832199	THSD7A_genic|chr7:11579471-11580514_227	0.040712238	.	.
chr7	11539844	11540887	chr7	12211221	12211222	TMEM106B_genic|chr7:11579471-11580514_228	0.043768032	.	.
chr7	11539844	11540887	chr7	12403941	12403942	VWDE_genic|chr7:11579471-11580514_229	0.0235912	.	.
chr7	12162073	12163135	chr7	11832198	11832199	THSD7A_intergenic|chr7:12201699-12202761_230	0.023805018	.	.
chr7	12162073	12163135	chr7	12211221	12211222	TMEM106B_intergenic|chr7:12201699-12202761_231	0.031045294	.	.
chr7	12162073	12163135	chr7	12403941	12403942	VWDE_intergenic|chr7:12201699-12202761_232	0.022484578	.	.
chr7	12422110	12424324	chr7	10973871	10973872	PHF14_intergenic|chr7:12461736-12463950_233	0.020404185	.	.
chr7	12422110	12424324	chr7	12211221	12211222	TMEM106B_intergenic|chr7:12461736-12463950_234	0.023403952	.	.
chr7	12422110	12424324	chr7	12403941	12403942	VWDE_intergenic|chr7:12461736-12463950_235	0.052497389	.	.
chr7	12715610	12716110	chr7	12687285	12687286	ARL4A_intergenic|chr7:12755235-12755735_236	0.028939665	.	.
chr7	12719024	12720391	chr7	11832198	11832199	THSD7A_intergenic|chr7:12758649-12760016_237	0.023331418	.	.
chr7	12719024	12720391	chr7	12687285	12687286	ARL4A_intergenic|chr7:12758649-12760016_238	0.055371038	.	.
chr7	12728101	12728962	chr7	12687285	12687286	ARL4A_intergenic|chr7:12767726-12768587_239	0.041938499	.	.
chr7	13056765	13058418	chr7	12403941	12403942	VWDE_intergenic|chr7:13096390-13098043_240	0.020278965	.	.
chr7	13056765	13058418	chr7	12687285	12687286	ARL4A_intergenic|chr7:13096390-13098043_241	0.04332488	.	.
chr7	13919907	13920594	chr7	12403941	12403942	VWDE_genic|chr7:13959532-13960219_242	0.021714412	.	.
chr7	13919907	13920594	chr7	15686683	15686684	MEOX2_genic|chr7:13959532-13960219_243	0.021286594	.	.
chr7	13988932	13991675	chr7	10940186	10940187	NDUFA4_intergenic|chr7:14028557-14031300_244	0.020440163	.	.
chr7	13988932	13991675	chr7	11832198	11832199	THSD7A_intergenic|chr7:14028557-14031300_245	0.020117438	.	.
chr7	13988932	13991675	chr7	12211221	12211222	TMEM106B_intergenic|chr7:14028557-14031300_246	0.021550687	.	.
chr7	13988932	13991675	chr7	12403941	12403942	VWDE_intergenic|chr7:14028557-14031300_247	0.027457188	.	.
chr7	13988932	13991675	chr7	12687285	12687286	ARL4A_intergenic|chr7:14028557-14031300_248	0.023192221	.	.
chr7	13988932	13991675	chr7	15686683	15686684	MEOX2_intergenic|chr7:14028557-14031300_249	0.023105077	.	.
